IncidentDuration,Severity
8232.0,2
2793.0,2
4543.0,2
7093.0,2
1778.0,2
2750.0,2
3489.0,2
3205.0,2
4699.0,2
4923.0,2
2280.0,2
1885.0,2
3611.0,2
1440.0,2
21600.0,2
3586.0,2
3576.0,2
21600.0,2
4857.0,2
5836.0,2
3577.0,2
10903.0,2
10938.0,2
1784.0,2
3589.0,2
46592.0,2
3678.0,2
1786.0,2
1768.0,2
4271.0,2
4508.0,2
1773.0,2
2682.0,2
1764.0,2
3584.0,2
4506.0,2
4525.0,2
6926.0,2
4503.0,2
3589.0,2
3585.0,2
4887.0,2
1728.0,2
4471.0,2
20940.0,2
3519.0,2
21600.0,2
6277.0,2
12368.0,2
6188.0,2
3589.0,2
46759.0,2
3589.0,2
4577.0,2
5761.0,2
4540.0,2
12037.0,2
4782.0,2
7643.0,2
4661.0,2
1748.0,2
4600.0,2
1793.0,2
3578.0,2
1784.0,2
2649.0,2
12810.0,2
1800.0,2
2727.0,2
20867.0,2
7200.0,2
4551.0,2
6040.0,2
21600.0,2
3250.0,2
7481.0,2
4556.0,2
4290.0,2
930.0,2
4904.0,2
4552.0,2
7216.0,2
10614.0,2
3461.0,2
1701.0,2
9850.0,2
21600.0,2
47024.0,2
3572.0,2
1764.0,2
21600.0,2
6171.0,2
2652.0,2
2580.0,2
7236.0,2
2760.0,2
7528.0,2
4871.0,2
9334.0,2
3585.0,2
2568.0,2
4857.0,2
1788.0,2
1790.0,2
3235.0,2
1719.0,2
5340.0,2
2663.0,2
3825.0,2
16834.0,2
4721.0,2
8658.0,2
7268.0,2
4932.0,2
8281.0,2
11915.0,2
701.0,2
3574.0,2
5910.0,2
10463.0,2
2702.0,2
7880.0,2
4551.0,2
4669.0,2
1782.0,2
1761.0,2
8690.0,2
3584.0,2
1718.0,2
1783.0,2
7341.0,2
1784.0,2
12179.0,2
7200.0,2
4501.0,2
13514.0,2
25420.0,2
4644.0,2
12726.0,2
1458.0,2
8274.0,2
7308.0,2
21600.0,2
2686.0,2
4512.0,2
1200.0,2
2730.0,2
1825.0,2
4781.0,2
4538.0,2
1678.0,2
4746.0,2
4509.0,2
55733.0,2
4385.0,2
13500.0,2
1758.0,2
1230.0,2
5761.0,2
4512.0,2
7590.0,2
4716.0,2
7553.0,2
7882.0,2
2631.0,2
4501.0,2
3582.0,2
4491.0,2
2498.0,2
1780.0,2
1698.0,2
1786.0,2
4517.0,2
15605.0,2
2851.0,2
7262.0,2
2836.0,2
21600.0,2
10850.0,2
5025.0,2
6300.0,2
4479.0,2
3552.0,2
1774.0,2
21600.0,2
7228.0,2
38236.0,2
4807.0,2
4535.0,2
4602.0,2
3570.0,2
1791.0,2
2674.0,2
8974.0,2
1787.0,2
1796.0,2
4558.0,2
8005.0,2
7653.0,2
1769.0,2
1320.0,2
3579.0,2
3450.0,2
6053.0,2
2672.0,2
1782.0,2
3745.0,2
3586.0,2
18573.0,2
3990.0,2
3579.0,2
11308.0,2
1788.0,2
4246.0,2
7181.0,2
8814.0,2
4644.0,2
1800.0,2
2700.0,2
7432.0,2
1785.0,2
2400.0,2
4223.0,2
7297.0,2
11725.0,2
1710.0,2
3600.0,2
4343.0,2
4778.0,2
14157.0,2
1230.0,2
5968.0,2
4517.0,2
4546.0,2
15637.0,2
1579.0,2
4786.0,2
18000.0,2
9213.0,2
5700.0,2
3090.0,2
4994.0,2
9758.0,2
4512.0,2
10873.0,2
2160.0,2
7969.0,2
1800.0,2
4716.0,2
2160.0,2
1786.0,2
4827.0,2
8741.0,2
3575.0,2
4775.0,2
4700.0,2
1787.0,2
1790.0,2
14400.0,2
21600.0,2
4501.0,2
21600.0,2
3622.0,2
2667.0,2
1772.0,2
9310.0,2
4509.0,2
8538.0,2
5505.0,2
4814.0,2
3617.0,2
5418.0,2
5852.0,2
14700.0,2
13470.0,2
21600.0,2
4462.0,2
2104.0,2
2715.0,2
1764.0,2
4747.0,2
7413.0,2
3587.0,2
2416.0,2
7329.0,2
4418.0,2
13500.0,2
6390.0,2
3572.0,2
37093.0,2
6000.0,2
4176.0,2
4642.0,2
2318.0,2
3582.0,2
1769.0,2
4671.0,2
7686.0,2
7780.0,2
11100.0,2
4500.0,2
1792.0,2
5348.0,2
4424.0,2
8289.0,2
5795.0,2
4483.0,2
21600.0,2
1786.0,2
4790.0,2
7369.0,2
7720.0,2
4530.0,2
1775.0,2
1470.0,2
3573.0,2
14113.0,2
19680.0,2
7345.0,2
1746.0,2
1773.0,2
3553.0,2
4766.0,2
14126.0,2
7298.0,2
1781.0,2
7293.0,2
1785.0,2
14677.0,2
4518.0,2
4521.0,2
1780.0,2
4626.0,2
1788.0,2
53999.0,2
7200.0,2
4586.0,2
4937.0,2
5541.0,2
4640.0,2
1772.0,2
21600.0,2
1780.0,2
3579.0,2
1786.0,2
3640.0,2
21600.0,2
9900.0,2
2710.0,2
4753.0,2
1788.0,2
3591.0,2
1778.0,2
3585.0,2
7332.0,2
7742.0,2
3586.0,2
1230.0,2
3588.0,2
1200.0,2
5379.0,2
4524.0,2
11719.0,2
8385.0,2
6300.0,2
1624.0,2
1794.0,2
4645.0,2
7441.0,2
6144.0,2
6000.0,2
1783.0,2
4500.0,2
12720.0,2
2880.0,2
2681.0,2
7050.0,2
4500.0,2
27485.0,2
1779.0,2
5224.0,2
21600.0,2
8837.0,2
4521.0,2
7319.0,2
8125.0,2
7316.0,2
12630.0,2
4505.0,2
8760.0,2
2805.0,2
21599.0,2
1200.0,2
4620.0,2
900.0,2
5016.0,2
1763.0,2
3207.0,2
2603.0,2
21600.0,2
8122.0,2
2370.0,2
1778.0,2
7319.0,2
1794.0,2
8489.0,2
6048.0,2
6404.0,2
1783.0,2
7787.0,2
8147.0,2
3765.0,2
3918.0,2
4570.0,2
7753.0,2
5933.0,2
4589.0,2
1418.0,2
1782.0,2
37014.0,2
2728.0,2
1800.0,2
4742.0,2
7200.0,2
21600.0,2
7569.0,2
3585.0,2
9001.0,2
3545.0,2
7200.0,2
1774.0,2
5913.0,2
28539.0,2
5437.0,2
2531.0,2
11293.0,2
1756.0,2
7473.0,2
1776.0,2
1782.0,2
6936.0,2
2670.0,2
6200.0,2
2672.0,2
6727.0,2
8446.0,2
7981.0,2
2653.0,2
4598.0,2
1350.0,2
3572.0,2
4500.0,2
1764.0,2
4211.0,2
3588.0,2
4537.0,2
4852.0,2
1780.0,2
1766.0,2
3587.0,2
3584.0,2
5761.0,2
2666.0,2
3587.0,2
3120.0,2
1784.0,2
9900.0,2
3584.0,2
8204.0,2
7200.0,2
2688.0,2
6304.0,2
2787.0,2
9030.0,2
1765.0,2
7176.0,2
2688.0,2
5389.0,2
4610.0,2
2699.0,2
18529.0,2
2693.0,2
21540.0,2
2010.0,2
3653.0,2
6774.0,2
4677.0,2
3541.0,2
7535.0,2
1771.0,2
1767.0,2
4501.0,2
3573.0,2
3825.0,2
4516.0,2
9320.0,2
2685.0,2
2340.0,2
61767.0,2
3643.0,2
1791.0,2
8682.0,2
4226.0,2
4537.0,2
4704.0,2
10803.0,2
19920.0,2
9907.0,2
8523.0,2
6270.0,2
2786.0,2
9675.0,2
3604.0,2
2662.0,2
1778.0,2
4554.0,2
1297.0,2
1774.0,2
9280.0,2
4745.0,2
7292.0,2
4641.0,2
1789.0,2
8310.0,2
8421.0,2
1964.0,2
10080.0,2
6210.0,2
1759.0,2
7001.0,2
1784.0,2
4694.0,2
4501.0,2
3589.0,2
4505.0,2
3573.0,2
21600.0,2
31634.0,2
4929.0,2
7560.0,2
7184.0,2
1792.0,2
8445.0,2
21599.0,2
1800.0,2
6207.0,2
9808.0,2
4899.0,2
4510.0,2
3583.0,2
3590.0,2
10961.0,2
7292.0,2
8206.0,2
1792.0,2
3561.0,2
4500.0,2
1770.0,2
7407.0,2
1359.0,2
4638.0,2
7266.0,2
7144.0,2
1775.0,2
4617.0,2
8825.0,2
21600.0,2
1787.0,2
1778.0,2
1784.0,2
4522.0,2
1763.0,2
7487.0,2
11053.0,2
2714.0,2
8285.0,2
26820.0,2
1731.0,2
4650.0,2
1739.0,2
13980.0,2
7440.0,2
4593.0,2
58798.0,2
4957.0,2
10539.0,2
4116.0,2
21600.0,2
7496.0,2
1800.0,2
4526.0,2
1796.0,2
12211.0,2
9326.0,2
3586.0,2
3577.0,2
3450.0,2
4919.0,2
1800.0,2
1786.0,2
4872.0,2
8250.0,2
8370.0,2
9973.0,2
3769.0,2
4503.0,2
5755.0,2
13500.0,2
10869.0,2
1767.0,2
7512.0,2
17531.0,2
7702.0,2
21600.0,2
5539.0,2
3600.0,2
1812.0,2
4524.0,2
47959.0,2
4527.0,2
7708.0,2
3805.0,2
1785.0,2
1757.0,2
8493.0,2
12918.0,2
3962.0,2
5117.0,2
1787.0,2
1650.0,2
8070.0,2
3554.0,2
4509.0,2
3546.0,2
20700.0,2
3535.0,2
21602.0,2
7455.0,2
6836.0,2
25171.0,2
5732.0,2
1780.0,2
3585.0,2
6950.0,2
4022.0,2
3586.0,2
3558.0,2
2691.0,2
3679.0,2
1791.0,2
5691.0,2
1797.0,2
1639.0,2
16600.0,2
8365.0,2
10762.0,2
16117.0,2
2685.0,2
20147.0,2
3500.0,2
51407.0,2
1350.0,2
2040.0,2
4670.0,2
7254.0,2
2700.0,2
1676.0,2
7521.0,2
4412.0,2
3577.0,2
21599.0,2
4541.0,2
6536.0,2
7816.0,2
14263.0,2
4323.0,2
7251.0,2
6551.0,2
3937.0,2
3411.0,2
7828.0,2
2700.0,2
7913.0,2
12949.0,2
5415.0,2
6510.0,2
1800.0,2
6927.0,2
7311.0,2
1800.0,2
7080.0,2
7431.0,2
8557.0,2
43673.0,2
900.0,2
1785.0,2
1776.0,2
5099.0,2
4805.0,2
7242.0,2
2682.0,2
2683.0,2
1746.0,2
5082.0,2
11594.0,2
2663.0,2
3581.0,2
9647.0,2
5854.0,2
2682.0,2
7175.0,2
3600.0,2
4501.0,2
5984.0,2
1776.0,2
1780.0,2
3579.0,2
4539.0,2
7876.0,2
8432.0,2
6064.0,2
1780.0,2
3489.0,2
4556.0,2
3492.0,2
3577.0,2
3641.0,2
6568.0,2
3510.0,2
1778.0,2
7914.0,2
3592.0,2
5878.0,2
21600.0,2
7289.0,2
1782.0,2
4554.0,2
4536.0,2
5726.0,2
6068.0,2
9795.0,2
6928.0,2
9424.0,2
21600.0,2
3577.0,2
7490.0,2
2792.0,2
780.0,2
3572.0,2
1749.0,2
3600.0,2
16219.0,2
12600.0,2
2082.0,2
7355.0,2
7080.0,2
6953.0,2
8445.0,2
9325.0,2
4549.0,2
15197.0,2
5909.0,2
5985.0,2
3390.0,2
1620.0,2
4979.0,2
8116.0,2
3582.0,2
3614.0,2
1832.0,2
21600.0,2
4796.0,2
6325.0,2
39644.0,2
1260.0,2
6855.0,2
4708.0,2
21600.0,2
21600.0,2
8075.0,2
1785.0,2
7989.0,2
4502.0,2
1200.0,2
4502.0,2
1951.0,2
9981.0,2
480.0,2
3530.0,2
4730.0,2
4856.0,2
1260.0,2
7353.0,2
2674.0,2
4549.0,2
5718.0,2
2694.0,2
1800.0,2
7268.0,2
7385.0,2
4512.0,2
3403.0,2
43950.0,2
7359.0,2
9720.0,2
3582.0,2
1788.0,2
5550.0,2
7033.0,2
3450.0,2
3582.0,2
4526.0,2
5055.0,2
21600.0,2
4940.0,2
3586.0,2
14400.0,2
4474.0,2
6724.0,2
7762.0,2
2688.0,2
6023.0,2
4200.0,2
3183.0,2
1690.0,2
9835.0,2
3967.0,2
1732.0,2
46800.0,2
2711.0,2
4653.0,2
31709.0,2
7762.0,2
6300.0,2
6150.0,2
11027.0,2
2684.0,2
3485.0,2
4598.0,2
4610.0,2
1706.0,2
1767.0,2
2165.0,2
2910.0,2
11727.0,2
1788.0,2
4099.0,2
1791.0,2
5942.0,2
10800.0,2
4527.0,2
1213.0,2
6500.0,2
4504.0,2
2735.0,2
4918.0,2
1769.0,2
4716.0,2
4755.0,2
7931.0,2
4588.0,2
5213.0,2
2726.0,2
1784.0,2
4679.0,2
4654.0,2
7661.0,2
16160.0,2
2679.0,2
5326.0,2
1784.0,2
3578.0,2
21600.0,2
16132.0,2
1778.0,2
4859.0,2
3572.0,2
7284.0,2
53449.0,2
35200.0,2
3713.0,2
1785.0,2
5250.0,2
1789.0,2
4823.0,2
14598.0,2
1791.0,2
6567.0,2
3600.0,2
1717.0,2
3591.0,2
1785.0,2
26847.0,2
21600.0,2
1792.0,2
4716.0,2
21600.0,2
10524.0,2
1770.0,2
7069.0,2
7499.0,2
7260.0,2
1779.0,2
45691.0,2
6290.0,2
1784.0,2
4558.0,2
10020.0,2
6045.0,2
3465.0,2
21600.0,2
1775.0,2
2711.0,2
3557.0,2
1787.0,2
5707.0,2
4671.0,2
3568.0,2
5070.0,2
1725.0,2
1341.0,2
9842.0,2
3000.0,2
21600.0,2
4616.0,2
4575.0,2
4514.0,2
1765.0,2
18060.0,2
4526.0,2
27090.0,2
3697.0,2
3592.0,2
4551.0,2
5364.0,2
4511.0,2
3032.0,2
1773.0,2
7401.0,2
8745.0,2
3600.0,2
2677.0,2
4717.0,2
4500.0,2
1788.0,2
7635.0,2
4488.0,2
1773.0,2
1788.0,2
10515.0,2
7188.0,2
7533.0,2
900.0,2
4476.0,2
7976.0,2
10831.0,2
7307.0,2
4510.0,2
8128.0,2
21600.0,2
11254.0,2
7300.0,2
2670.0,2
1762.0,2
720.0,2
1785.0,2
21600.0,2
21600.0,2
1774.0,2
42301.0,2
7222.0,2
8243.0,2
7283.0,2
6122.0,2
3783.0,2
4500.0,2
1785.0,2
4507.0,2
7314.0,2
2674.0,2
6277.0,2
2712.0,2
3580.0,2
2910.0,2
1794.0,2
7256.0,2
1788.0,2
10154.0,2
3581.0,2
7476.0,2
7354.0,2
7355.0,2
7420.0,2
1779.0,2
1800.0,2
4484.0,2
4515.0,2
2776.0,2
6611.0,2
5695.0,2
56240.0,2
1682.0,2
4739.0,2
21600.0,2
1784.0,2
1766.0,2
9980.0,2
1320.0,2
21600.0,2
1773.0,2
6069.0,2
21600.0,2
4861.0,2
3289.0,2
4897.0,2
4659.0,2
21600.0,2
52110.0,2
6043.0,2
11947.0,2
1353.0,2
21600.0,2
1788.0,2
4117.0,2
5400.0,2
7876.0,2
2697.0,2
1778.0,2
7229.0,2
10967.0,2
8002.0,2
6840.0,2
4751.0,2
21600.0,2
9110.0,2
4614.0,2
6550.0,2
9963.0,2
1200.0,2
5400.0,2
1764.0,2
1785.0,2
41559.0,2
1200.0,2
4211.0,2
4504.0,2
7184.0,2
4664.0,2
10808.0,2
9964.0,2
9683.0,2
4886.0,2
16463.0,2
5372.0,2
7582.0,2
2303.0,2
21600.0,2
1788.0,2
5763.0,2
8987.0,2
4963.0,2
8227.0,2
21600.0,2
3090.0,2
3585.0,2
21600.0,2
6376.0,2
3697.0,2
7185.0,2
7430.0,2
21600.0,2
1788.0,2
8308.0,2
2732.0,2
11719.0,2
4691.0,2
5504.0,2
1930.0,2
21600.0,2
4709.0,2
1767.0,2
9836.0,2
3874.0,2
2671.0,2
1695.0,2
4524.0,2
4580.0,2
2783.0,2
1266.0,2
4739.0,2
8920.0,2
4859.0,2
2685.0,2
1786.0,2
4508.0,2
4704.0,2
4253.0,2
7279.0,2
10500.0,2
1780.0,2
7222.0,2
7585.0,2
2691.0,2
900.0,2
7200.0,2
8148.0,2
8467.0,2
1653.0,2
1788.0,2
5386.0,2
3600.0,2
4500.0,2
10042.0,2
1827.0,2
5788.0,2
4824.0,2
21600.0,2
1867.0,2
5563.0,2
5761.0,2
11636.0,2
8970.0,2
1795.0,2
3586.0,2
6300.0,2
7299.0,2
54363.0,2
4522.0,2
3699.0,2
1500.0,2
5761.0,2
15844.0,2
10860.0,2
8522.0,2
7331.0,2
2693.0,2
1230.0,2
16795.0,2
7241.0,2
1787.0,2
10706.0,2
4525.0,2
4500.0,2
1784.0,2
7311.0,2
2747.0,2
3201.0,2
1950.0,2
3600.0,2
4501.0,2
3822.0,2
7413.0,2
1775.0,2
4734.0,2
5833.0,2
7896.0,2
9191.0,2
7603.0,2
10866.0,2
2765.0,2
3898.0,2
57433.0,2
21600.0,2
2680.0,2
2430.0,2
4528.0,2
4730.0,2
4737.0,2
4484.0,2
3563.0,2
3585.0,2
1765.0,2
3900.0,2
4813.0,2
12620.0,2
5250.0,2
8525.0,2
1200.0,2
6665.0,2
4647.0,2
48511.0,2
1917.0,2
31360.0,2
9150.0,2
2651.0,2
3585.0,2
7809.0,2
4763.0,2
7301.0,2
9991.0,2
5930.0,2
1790.0,2
4645.0,2
2832.0,2
1616.0,2
4738.0,2
4529.0,2
3588.0,2
1853.0,2
2676.0,2
8068.0,2
2694.0,2
1620.0,2
11578.0,2
7930.0,2
2668.0,2
4549.0,2
2700.0,2
5761.0,2
5288.0,2
2646.0,2
3090.0,2
6090.0,2
7210.0,2
7178.0,2
1709.0,2
1788.0,2
7310.0,2
4956.0,2
7288.0,2
9145.0,2
1678.0,2
900.0,2
3794.0,2
3589.0,2
3000.0,2
21600.0,2
9721.0,2
12287.0,2
5707.0,2
1789.0,2
7819.0,2
900.0,2
3685.0,2
5316.0,2
1200.0,2
7919.0,2
7145.0,2
3585.0,2
2910.0,2
9256.0,2
2998.0,2
3896.0,2
4519.0,2
4581.0,2
1786.0,2
1783.0,2
2034.0,2
4648.0,2
1770.0,2
2100.0,2
4517.0,2
9934.0,2
4680.0,2
7334.0,2
9902.0,2
1767.0,2
7310.0,2
8311.0,2
1775.0,2
3593.0,2
2758.0,2
5049.0,2
570.0,2
5754.0,2
3584.0,2
4830.0,2
4938.0,2
3772.0,2
4545.0,2
7515.0,2
19763.0,2
2579.0,2
6379.0,2
3419.0,2
4664.0,2
8480.0,2
4769.0,2
1858.0,2
2310.0,2
5644.0,2
1562.0,2
25668.0,2
5345.0,2
3587.0,2
8078.0,2
2688.0,2
4545.0,2
1784.0,2
7174.0,2
4530.0,2
4379.0,2
2684.0,2
900.0,2
9600.0,2
5377.0,2
17383.0,2
18155.0,2
3976.0,2
3000.0,2
1775.0,2
5708.0,2
1783.0,2
4778.0,2
1772.0,2
7225.0,2
8346.0,2
10800.0,2
2643.0,2
4604.0,2
2681.0,2
7840.0,2
1765.0,2
49734.0,2
5406.0,2
7334.0,2
10560.0,2
1789.0,2
4644.0,2
2717.0,2
1530.0,2
21600.0,2
7212.0,2
7906.0,2
1712.0,2
4791.0,2
1675.0,2
1776.0,2
1788.0,2
3583.0,2
2760.0,2
8309.0,2
2292.0,2
2687.0,2
8448.0,2
3591.0,2
9500.0,2
3150.0,2
7755.0,2
3090.0,2
4608.0,2
8073.0,2
5976.0,2
7285.0,2
11198.0,2
1803.0,2
2689.0,2
3695.0,2
3600.0,2
3590.0,2
2667.0,2
1782.0,2
8036.0,2
21600.0,2
8779.0,2
4119.0,2
10809.0,2
5890.0,2
21600.0,2
7669.0,2
1790.0,2
5067.0,2
1784.0,2
6784.0,2
7580.0,2
5320.0,2
2684.0,2
4673.0,2
2651.0,2
21600.0,2
21600.0,2
1781.0,2
4542.0,2
1770.0,2
21600.0,2
1773.0,2
3898.0,2
32490.0,2
4827.0,2
1788.0,2
7713.0,2
5688.0,2
1766.0,2
7364.0,2
21600.0,2
7200.0,2
4754.0,2
4668.0,2
5160.0,2
8582.0,2
4298.0,2
7850.0,2
7540.0,2
8521.0,2
21600.0,2
1200.0,2
1746.0,2
21600.0,2
3672.0,2
9235.0,2
5541.0,2
5380.0,2
9349.0,2
7222.0,2
7310.0,2
1200.0,2
7200.0,2
1775.0,2
4530.0,2
8161.0,2
4475.0,2
4536.0,2
4514.0,2
7586.0,2
8288.0,2
3578.0,2
4515.0,2
3525.0,2
16528.0,2
3107.0,2
3240.0,2
20250.0,2
15354.0,2
1756.0,2
1762.0,2
900.0,2
1781.0,2
7843.0,2
1786.0,2
4540.0,2
60340.0,2
1786.0,2
3586.0,2
990.0,2
54106.0,2
10053.0,2
3589.0,2
4842.0,2
1722.0,2
4616.0,2
13560.0,2
2685.0,2
8233.0,2
1896.0,2
12111.0,2
2746.0,2
1784.0,2
3634.0,2
1200.0,2
1780.0,2
16043.0,2
12955.0,2
4500.0,2
3593.0,2
6406.0,2
7936.0,2
1789.0,2
4610.0,2
5743.0,2
7244.0,2
43162.0,2
7543.0,2
5490.0,2
1785.0,2
50532.0,2
3563.0,2
21600.0,2
6145.0,2
1768.0,2
1772.0,2
3589.0,2
19951.0,2
3586.0,2
21600.0,2
4501.0,2
7236.0,2
5743.0,2
7632.0,2
1800.0,2
1784.0,2
3990.0,2
3921.0,2
8294.0,2
1759.0,2
7191.0,2
4527.0,2
5025.0,2
6300.0,2
1792.0,2
1383.0,2
4737.0,2
1782.0,2
4519.0,2
7339.0,2
2242.0,2
1772.0,2
41370.0,2
1784.0,2
7396.0,2
3514.0,2
1739.0,2
21600.0,2
835.0,2
3742.0,2
2671.0,2
2722.0,2
5050.0,2
8531.0,2
1547.0,2
2754.0,2
3589.0,2
14397.0,2
15441.0,2
2506.0,2
2809.0,2
3672.0,2
21600.0,2
7235.0,2
6836.0,2
8249.0,2
3070.0,2
1200.0,2
7571.0,2
21600.0,2
4668.0,2
1758.0,2
1769.0,2
657.0,2
2700.0,2
7171.0,2
7213.0,2
5798.0,2
8378.0,2
1590.0,2
4874.0,2
2651.0,2
77307.0,2
7764.0,2
5121.0,2
5879.0,2
3540.0,2
21600.0,2
6770.0,2
810.0,2
1730.0,2
1761.0,2
13011.0,2
30743.0,2
8882.0,2
7222.0,2
7368.0,2
6000.0,2
4091.0,2
9126.0,2
4486.0,2
4577.0,2
2658.0,2
3580.0,2
1781.0,2
1785.0,2
7239.0,2
21600.0,2
1776.0,2
1783.0,2
4478.0,2
3516.0,2
10366.0,2
12851.0,2
21600.0,2
2700.0,2
6286.0,2
2649.0,2
47153.0,2
2803.0,2
1729.0,2
1790.0,2
4533.0,2
1417.0,2
7299.0,2
6918.0,2
4596.0,2
7311.0,2
4717.0,2
5744.0,2
8784.0,2
7603.0,2
3587.0,2
3220.0,2
820.0,2
4684.0,2
19680.0,2
2010.0,2
8107.0,2
4619.0,2
23618.0,2
4842.0,2
1785.0,2
4534.0,2
3850.0,2
44669.0,2
1772.0,2
8290.0,2
1767.0,2
5717.0,2
8509.0,2
1780.0,2
1784.0,2
9088.0,2
5022.0,2
5390.0,2
2666.0,2
4609.0,2
4923.0,2
2460.0,2
1800.0,2
3600.0,2
1783.0,2
2590.0,2
2691.0,2
3581.0,2
8290.0,2
7050.0,2
8344.0,2
21600.0,2
1620.0,2
4925.0,2
2580.0,2
48508.0,2
2697.0,2
7681.0,2
1768.0,2
9244.0,2
2340.0,2
2685.0,2
4731.0,2
3270.0,2
4547.0,2
4791.0,2
1879.0,2
4520.0,2
3585.0,2
2365.0,2
3590.0,2
4565.0,2
5018.0,2
3582.0,2
6746.0,2
1763.0,2
1782.0,2
4554.0,2
4546.0,2
6740.0,2
3582.0,2
28290.0,2
4630.0,2
1776.0,2
1781.0,2
7580.0,2
10802.0,2
2770.0,2
4513.0,2
3587.0,2
4518.0,2
4644.0,2
10800.0,2
7190.0,2
21600.0,2
46551.0,2
4467.0,2
3571.0,2
4607.0,2
4489.0,2
3653.0,2
2658.0,2
1472.0,2
780.0,2
1782.0,2
8670.0,2
7422.0,2
2683.0,2
7022.0,2
570.0,2
3633.0,2
7211.0,2
3663.0,2
2787.0,2
2858.0,2
8003.0,2
21600.0,2
2690.0,2
4810.0,2
4652.0,2
5283.0,2
2688.0,2
4473.0,2
4650.0,2
6415.0,2
3639.0,2
21600.0,2
9605.0,2
2806.0,2
3576.0,2
5288.0,2
750.0,2
4468.0,2
1783.0,2
4647.0,2
3581.0,2
19554.0,2
3591.0,2
4645.0,2
21600.0,2
3571.0,2
3600.0,2
6930.0,2
4653.0,2
1772.0,2
1760.0,2
2700.0,2
3512.0,2
9308.0,2
4527.0,2
1741.0,2
5933.0,2
9900.0,2
2769.0,2
7179.0,2
4520.0,2
8513.0,2
4847.0,2
2712.0,2
7566.0,2
7292.0,2
1779.0,2
1743.0,2
2663.0,2
4627.0,2
1620.0,2
4519.0,2
4558.0,2
1775.0,2
4925.0,2
7200.0,2
1789.0,2
2780.0,2
8252.0,2
15319.0,2
10480.0,2
3582.0,2
1788.0,2
3584.0,2
1783.0,2
7376.0,2
10973.0,2
1793.0,2
840.0,2
5700.0,2
7183.0,2
1788.0,2
2591.0,2
2786.0,2
1774.0,2
10934.0,2
8246.0,2
1650.0,2
7434.0,2
16980.0,2
840.0,2
870.0,2
1307.0,2
21600.0,2
7039.0,2
5237.0,2
21600.0,2
8480.0,2
3600.0,2
3172.0,2
6181.0,2
2098.0,2
1981.0,2
1790.0,2
48343.0,2
3585.0,2
1200.0,2
4724.0,2
5340.0,2
1200.0,2
1659.0,2
1780.0,2
22069.0,2
9769.0,2
4783.0,2
5656.0,2
11590.0,2
8016.0,2
4662.0,2
7290.0,2
2998.0,2
9382.0,2
9947.0,2
6926.0,2
49093.0,2
7363.0,2
1765.0,2
6696.0,2
4671.0,2
15210.0,2
4732.0,2
4486.0,2
1724.0,2
21600.0,2
5700.0,2
4832.0,2
4841.0,2
7209.0,2
2452.0,2
1779.0,2
13479.0,2
840.0,2
4116.0,2
3540.0,2
3575.0,2
8082.0,2
7401.0,2
1792.0,2
1411.0,2
4608.0,2
11952.0,2
4725.0,2
21600.0,2
7764.0,2
10979.0,2
7415.0,2
1777.0,2
4540.0,2
7502.0,2
2190.0,2
3240.0,2
1772.0,2
1748.0,2
1800.0,2
6091.0,2
7654.0,2
1833.0,2
5592.0,2
1785.0,2
12781.0,2
3535.0,2
3586.0,2
7531.0,2
3588.0,2
4720.0,2
10830.0,2
2689.0,2
55740.0,2
4505.0,2
33302.0,2
529.0,2
7119.0,2
4509.0,2
1784.0,2
4643.0,2
1770.0,2
4510.0,2
4529.0,2
2700.0,2
4910.0,2
4553.0,2
4492.0,2
3545.0,2
7500.0,2
4593.0,2
4672.0,2
3718.0,2
1434.0,2
4628.0,2
3736.0,2
7375.0,2
6148.0,2
1780.0,2
4662.0,2
5094.0,2
2310.0,2
45849.0,2
4553.0,2
1800.0,2
1788.0,2
8984.0,2
3635.0,2
3583.0,2
1785.0,2
1777.0,2
9821.0,2
6416.0,2
33870.0,2
3584.0,2
4467.0,2
3587.0,2
67706.0,2
3662.0,2
1230.0,2
1200.0,2
1309.0,2
5908.0,2
1870.0,2
2658.0,2
4513.0,2
21600.0,2
9815.0,2
4531.0,2
4863.0,2
2715.0,2
1741.0,2
4743.0,2
4663.0,2
8208.0,2
1742.0,2
7974.0,2
1788.0,2
3572.0,2
4527.0,2
9486.0,2
8204.0,2
4912.0,2
2820.0,2
4849.0,2
4025.0,2
8076.0,2
1592.0,2
8149.0,2
1786.0,2
2217.0,2
2645.0,2
4500.0,2
7149.0,2
7155.0,2
3484.0,2
5714.0,2
4535.0,2
7407.0,2
2659.0,2
8648.0,2
7385.0,2
4737.0,2
6907.0,2
3591.0,2
7442.0,2
4556.0,2
21600.0,2
2670.0,2
4556.0,2
1772.0,2
4678.0,2
3454.0,2
7214.0,2
6719.0,2
1776.0,2
7200.0,2
3586.0,2
5163.0,2
11063.0,2
9330.0,2
11425.0,2
21600.0,2
3579.0,2
2758.0,2
570.0,2
9125.0,2
4670.0,2
9994.0,2
28766.0,2
1800.0,2
3587.0,2
21600.0,2
3356.0,2
6810.0,2
3600.0,2
3150.0,2
4846.0,2
1783.0,2
3588.0,2
5004.0,2
2684.0,2
7929.0,2
1757.0,2
21600.0,2
1868.0,2
40421.0,2
1786.0,2
3573.0,2
3580.0,2
12426.0,2
1777.0,2
7089.0,2
8816.0,2
5565.0,2
1783.0,2
4290.0,2
4260.0,2
30267.0,2
5079.0,2
4662.0,2
